"Streptomonospora"	"Thiocapsa"	"Trueperella"	"Agreia"	"Alishewanella"	"Porticoccus"	"Deferrisoma"	"Gemmata"	"Methyloferula"	"Poseidonocella"	"Catenovulum"	"Planctomyces"	"Gilliamella"	"Gryllotalpicola"	"Nitrolancea"	"Stomatobaculum"	"Lysinimicrobium"	"Pectobacterium"	"Gayadomonas"	"Leuconostoc"	"Peptostreptococcus"	"Sarcina"	"Micrococcus"	"Kroppenstedtia"	"Auraticoccus"	"Staphylococcus"	"Acidovorax"	"Geobacillus"	"Oceanimonas"	"Streptococcus"	"Lelliottia"	"Pluralibacter"	"Kosakonia"	"Spiribacter"	"Coprobacter"	"Enterococcus"	"Idiomarina"	"Sphingomonas"	"Borrelia"	"Bacillus"	"Candidatus Contendobacter"	"Aliiglaciecola"	"Fusicatenibacter"	"Thermomonas"	"Fontimonas"	"Jatrophihabitans"	"Pleomorphobacterium"	"Candidatus Xenolissoclinum"	"Halohasta"	"Halorhabdus"	"Candidatus Stoquefichus"	"Basilea"	"Tepidibacillus"	"Massilia"	"Intestinibacter"	"Roseibium"	"Starkeya"	"Ahrensia"	"Pseudoduganella"	"Desulfuribacillus"	"Niveispirillum"	"Gallibacterium"	"Rouxiella"	"Sporosarcina"	"Lactobacillus"	"Roseibacterium"	"Raoultella"	"Paraglaciecola"	"Sanguibacteroides"	"Pseudothermotoga"	"Epibacterium"	"Actinomyces"	"Crenobacter"	"Caminicella"	"Casaltella"	"Corynebacterium"	"Pelagirhabdus"	"Propionibacterium"	"Chania"	"Ramlibacter"	"Sellimonas"	"Candidatus Peribacter"	"Haematospirillum"	"Ventosimonas"	"Paeniclostridium"	"Dermatophilus"	"Clostridioides"	"Streptomyces"	"Paramaledivibacter"	"Atlantibacter"	"Parageobacillus"	"Candidatus Thiosymbion"	"Cutibacterium"	"Candidatus Thiodiazotropha"	"Massilibacterium"	"Halofilum"	"Occidentia"	"Neofamilia"	"Asanoa"	"Pseudospirillum"	"Parascardovia"	"Lacunisphaera"	"Caldisphaera"	"Thermomonospora"	"Collimonas"	"Derxia"	"Dickeya"	"Cobetia"	"Albidovulum"	"Desulfonauticus"	"Sporolactobacillus"	"Shewanella"	"Natronobacterium"	"Alteromonas"	"Sulfolobus"	"Saccharospirillum"	"Hylemonella"	"Desulfomonile"	"Candidatus Scalindua"	"Arhodomonas"	"Luteibacter"	"Mucispirillum"	"Aestuariibacter"	"Pseudoclavibacter"	"Kerstersia"	"Acetanaerobacterium"	"Agarivorans"	"Anaerofustis"	"Paracoccus"	"Halomonas"	"Carnobacterium"	"Thermincola"	"Colwellia"	"Marinomonas"	"Comamonas"	"Tepidimicrobium"	"Pseudomonas"	"Aminiphilus"	"Avibacterium"	"Planobispora"	"Photorhabdus"	"Algicola"	"Dinoroseobacter"	"Dokdonella"	"Arsukibacterium"	"Rhodocista"	"Rahnella"	"Propionicicella"	"Sedimenticola"	"Haladaptatus"	"Halotalea"	"Candidatus Brocadia"	"Candidatus Endoriftia"	"Aestuariimicrobium"	"Gulbenkiania"	"Sphaerochaeta"	"Salinicola"	"Methylobacterium"	"Ewingella"	"Caenispirillum"	"Chromohalobacter"	"Humibacter"	"Pseudacidovorax"	"Promicromonospora"	"Tolumonas"	"Oxobacter"	"Caldimicrobium"	"Legionella"	"Adlercreutzia"	"Frondihabitans"	"Achromatium"	"Picrophilus"	"Acinetobacter"	"Steroidobacter"	"Bibersteinia"	"Ralstonia"	"Candidatus Korarchaeum"	"Dasania"	"Acidisphaera"	"Sneathiella"	"Tetragenococcus"	"Candidatus Aquiluna"	"Pseudoalteromonas"	"Pantoea"	"Terrabacter"	"Pilimelia"	"Citrobacter"	"Enterobacter"	"Erwinia"	"Vulcanibacillus"	"Escherichia"	"Hafnia"	"Klebsiella"	"Microvirgula"	"Thiorhodococcus"	"Nesterenkonia"	"Dermacoccus"	"Kluyvera"	"Moritella"	"Wohlfahrtiimonas"	"Providencia"	"Robinsoniella"	"Salmonella"	"Chryseobacterium"	"Citreimonas"	"Serratia"	"Smaragdicoccus"	"Maritalea"	"Xenorhabdus"	"Thalassobium"	"Arsenophonus"	"Nevskia"	"Aeromonas"	"Solibacillus"	"Marinospirillum"	"Meiothermus"	"Photobacterium"	"Methermicoccus"	"Insolitispirillum"	"Vibrio"	"Paraoerskovia"	"Psychromonas"	"Rheinheimera"	"Cryobacterium"	"Basfia"	"Cellulosilyticum"	"Plesiomonas"	"Simonsiella"	"Methanocalculus"	"Actinobacillus"	"Waddlia"	"Haemophilus"	"Tomitella"	"Pasteurella"	"Neptunomonas"	"Mannheimia"	"Fusibacter"	"Chlamydia"	"Buttiauxella"	"Obesumbacterium"	"Sodalis"	"Marichromatium"	"Halorhodospira"	"Phaeospirillum"	"Fibrisoma"	"Natronohydrobacter"	"Herbiconiux"	"Glaciecola"	"Angustibacter"	"Thioalkalimicrobium"	"Aquabacterium"	"Ketogulonicigenium"	"Thiomicrospira"	"Gilvimarinus"	"Bhargavaea"	"Flavonifractor"	"Tetrasphaera"
"HNC1"	8.92694543178919	8.90695161451915	8.92990009605806	8.94248909169657	9.17080703453089	8.92760214249027	8.92834330662705	11.7312457915035	8.92511236484169	8.92872649407153	8.90397217480592	8.9284989033403	9.0550123882696	9.01581920015443	8.7714985442487	8.90983386129715	8.92182355693493	8.92943019212178	8.9320082639506	9.06809443969136	9.13452158240385	8.92943019212178	9.6497932040589	8.99345749864352	8.93506750148474	13.5903830463105	18.5316589422869	8.75912489022648	8.94348958909705	9.39808297219011	9.22749330006504	8.58844436230886	8.93409859964722	9.01807975495873	8.97187388041788	8.71599356012252	9.0705812183636	15.6375544580881	10.2215206993664	10.2876144939407	8.92101262732771	8.92849426138629	8.99885166768475	12.9959924581233	12.9696784439094	8.92571964753623	8.94250867572761	8.92980019774825	8.96932397390612	8.94901819261242	8.92870256544255	8.92838349398657	8.92511236484169	12.2680637395636	8.92304374835049	8.93985658787415	8.98281542539621	8.92872649407153	8.92534315422047	8.92511236484169	8.89625866858697	8.90654014983827	8.91383616363559	8.92511236484169	6.89870699088092	8.95445472023856	9.24058221678189	8.92062931623307	8.98853901372744	8.99288792216911	8.92834330662705	14.5003528325142	10.5359724613308	8.92511236484169	8.89940901611106	10.2803950651599	8.92694543178919	8.42730529298224	8.8957431847735	10.7662815067008	8.91631489107146	8.91376416468639	8.94118380042854	8.96335989738054	8.92435752616967	8.91620419489281	8.9668063482264	10.3147957758131	8.92511236484169	8.9284989033403	8.86739225276092	8.94001221472186	17.3056621252532	8.88856012508552	8.99288792216911	8.96673214973151	8.88599719668525	8.93037831818177	8.61469335753815	8.92834330662705	8.8581006353636	9.75790236992323	8.92870256544255	8.95048030600263	8.81279891934336	8.92738907587997	9.11921246291054	8.92990009605806	8.94151870300924	8.92435752616967	8.83108416043224	8.96709556436997	8.93388867835228	8.91263136997094	12.9615733103246	8.99277251281538	9.83600091791926	8.92834330662705	8.98807607808548	8.93025830058927	8.92870256544255	8.89277890275596	8.92096992507839	8.92849426138629	8.91877613612886	8.69050817314797	8.92435752616967	8.92182355693493	14.0975098039708	8.32600918733141	8.87721620809724	8.93768195771709	8.88845715496351	8.90980245806283	14.7267284556971	8.92872649407153	14.6958490270904	8.92435752616967	8.89736972599113	8.90443071280673	8.99794747487153	8.92379782665639	8.89628410531335	8.88398018314575	8.97896568210492	8.91772938825025	8.97298970542686	8.93760413617198	10.7113285636802	8.92870256544255	8.79565080755044	8.91880216750672	8.94674869843793	8.93506750148474	8.53603125931902	8.84930757888401	8.87463436376224	13.8680984448544	8.92872649407153	8.93594579024806	8.89795525793517	8.92482874127317	9.14316831145888	8.92366457968286	9.00384633903664	8.92244545733495	8.93672682588098	11.1870953310191	8.9061944398713	8.90348400600144	10.5384258328162	8.9286110847178	13.9106530508937	8.99199900948955	8.82208725883083	15.6096077216894	8.92849426138629	8.92959848122286	8.99316665197813	8.92834330662705	8.87536482798563	9.01729660829265	9.12948142418731	11.5494877906077	8.9439061015808	8.92611626714188	9.49441693791416	9.47976624515945	9.4391752604969	8.92849426138629	13.4454831803542	9.02305664215653	10.0486963758471	8.92357765247026	8.90874052203681	11.2676827426658	9.13701207543516	11.2635063332821	8.94110566434696	8.84917660343113	9.05767641711113	8.84917660343113	9.02321328436023	9.7786311490254	8.91726319144782	8.91783538723804	8.92849426138629	8.91310266084698	8.92700897320385	8.92768297626149	8.91328058966092	8.98357131219835	10.787050857638	8.99288792216911	9.07156493448726	16.2803520018709	8.98108267142464	8.93328087017548	8.96833872391687	8.77999179370786	8.92571964753623	8.97240238272815	8.86395107815232	8.8860313095952	8.9382615945904	8.9525304741764	8.96017386940336	8.92379782665639	8.91355236612045	8.92511236484169	11.3625892840584	8.61972741588702	8.83653636317967	8.93025830058927	8.80239174421069	8.90921015302893	8.99288792216911	8.85478247955265	8.92872649407153	9.06572986516396	9.02296898817078	9.01860942874974	8.92551707050174	8.88283412976057	8.99361554884834	8.86132246791914	8.92656659406078	8.92870256544255	8.92834330662705	8.88160969839447	14.612689967488	8.90121774763055	8.94074710609351	8.87622561047589	8.97187388041788	8.99411490025908	9.35355124391961
"HNC10"	8.92302499398791	8.91778368876891	8.92911559643427	8.95962791171661	9.09021173300751	8.92794651289677	8.92845916687383	12.1514822648573	8.92613958731827	8.92866735783377	8.91297578983487	8.92847797860948	8.98060790015272	8.98808914308855	8.81207145114497	8.90238338025821	8.92257413906447	8.92853890687982	8.92842970760866	9.0090206110661	9.08923054946363	8.92853890687982	13.8929879534072	9.00376432567486	8.93126817772514	16.6859248265176	18.5149480395817	8.81995153180957	8.93595734037141	12.2080962740851	9.01184140069858	8.66749114462543	8.92977280010598	9.00265492431832	8.97776286282205	8.87564328435525	12.9196340714015	14.6314016118371	8.81682965047203	9.09365588463498	8.91809764084982	8.92853370798848	8.95084412674661	9.3322656255107	13.9917435090676	8.92672674725755	8.93071008822757	8.92856205566576	8.94266499391193	8.95359800611408	8.92817960649082	8.92840201585793	8.92613958731827	8.53981819474109	8.92494616543538	8.94907402666104	8.97981281024505	8.92866735783377	8.9226330184461	8.92613958731827	8.90415668268545	8.9515563052152	8.90574254606971	8.92613958731827	7.64130850450094	8.9632422057447	10.7962493660392	8.92983224198855	8.97256209169092	8.96035012419226	8.92845916687383	12.9209238692473	8.95017131655004	8.92613958731827	8.90961746565723	12.2280922896449	8.92302499398791	8.58787820836545	8.90852200440527	9.23623380998381	8.92051721321313	8.91727863432696	8.93933964124329	8.93806066731947	8.92583929060887	8.92523107972605	8.94227147014026	8.97953003027785	8.92613958731827	8.92847797860948	8.88368568615092	8.93251450930956	17.3289291265823	8.90037836229885	8.96035012419226	8.94660141055289	8.90425809033199	8.92948302479914	13.6250156534508	8.92845916687383	8.88181778554317	9.71029885455366	8.92817960649082	8.93940934038084	8.86266840985337	8.92798796991472	9.05763160565155	8.92911559643427	8.95418094616913	8.92583929060887	8.84850947495606	8.87142377070617	8.92408056997919	8.90871748514309	8.27483826434164	8.96027416144071	11.9673794068866	8.92845916687383	8.95760031886617	8.93244897809917	8.92817960649082	8.90526501581008	8.91952672408327	8.92853370798848	8.92375389385349	8.76087249031758	8.92583929060887	8.92257413906447	9.96332011409879	8.45542344163567	8.81364930507057	8.94401336864414	8.9018321060125	8.94122074367799	15.720295628733	8.92866735783377	14.9506316861128	8.92583929060887	8.90206585964646	8.92836037926022	8.96284851973772	8.92585986541394	8.91264738051074	8.90657173190241	8.9339111783862	8.92314891044692	8.98276221762386	8.93213605161957	8.88808619217127	8.92817960649082	8.86845182318402	8.9237667480883	8.97415934960359	8.93126817772514	8.70933718466926	8.88945047926766	8.87804969342089	10.8272846240407	8.92866735783377	8.92738886300084	8.9069966418688	8.92654718293753	11.3466911690996	8.92451335855453	8.97967477043946	8.92376894501606	8.93540462478318	8.47190053159016	8.91277820166836	8.91384684710173	9.06723320951963	8.92859139508222	14.6757164267998	9.01622204641515	8.84654199072311	15.5594702957379	8.92853370798848	8.92909794309352	8.95403078422877	8.92845916687383	8.89817188040316	8.96190286528863	8.98380362790359	10.5186587558241	8.93010943377687	8.92024257111099	8.86087593842477	10.9405284741082	9.2452972566291	8.92853370798848	13.520927746871	8.94527372955233	10.9801593244351	8.92413422182605	8.91694145422213	8.77564000260383	9.13135803146389	11.7892928597311	8.93478016378553	8.88938580388877	9.03032627464513	8.88938580388877	9.12235092654307	8.98527499726858	8.91981181449242	8.94227247605094	8.92853370798848	8.91926479129777	8.92071521347366	8.92711552417029	8.9171819348036	12.2578355715506	9.16797776164433	8.96035012419226	9.11572566071719	15.6356088503052	8.94812953419443	8.9306324944397	8.94822778627716	8.7756846102537	8.92672674725755	8.93934842520837	8.73819764378368	8.90620257189131	8.92754285849135	8.94042170873316	8.95329933661714	8.92585986541394	8.91969125954822	8.92613958731827	9.98117599043498	8.80698150201311	8.84418566733761	8.93244897809917	8.86429617730421	8.91730452173739	8.96035012419226	8.84855276227763	8.92866735783377	8.96386186942253	9.00299351009716	8.99642839055256	8.92633943004702	8.89449500854725	8.96070942458126	8.90305222641849	8.92111221323111	8.92817960649082	8.92845916687383	8.92310336617215	13.6209379806029	8.89670651250613	8.92842642652727	8.88548362621052	8.97776286282206	8.97839122805348	8.04935780261375
"HNC11"	8.92287420791863	8.91820030700928	8.92908542337182	8.96028709710199	9.08711191371815	8.92795975791241	8.92846362303717	12.0537321832648	8.92617909587506	8.92866508336309	8.9133220827206	8.92847717381214	8.97774618907131	8.98702260243217	8.81363194756405	8.90209682329517	8.92260300760791	8.92850462667821	8.92829207082628	9.00674854073436	9.08748858665824	8.92850462667821	13.8853589653548	9.00416074209914	8.93112204988823	12.1192817422417	18.5143053125546	8.82229101802431	8.93566763849735	9.26741201589	9.00354709687679	8.67053140548376	8.92960642320055	9.00206166160138	8.97798936214529	8.8817836583642	9.04482644179998	14.2216239934622	8.82020309929884	9.10513442729213	8.91798552598528	8.92853522516548	8.94899768286438	13.7741158889434	14.1251506038312	8.92676548186222	8.93025629640065	8.92851443481644	8.94163964852754	8.95377415278722	8.92815949268498	8.9284027282376	8.92617909587506	8.54541851028592	8.92501933532326	8.94942854353746	8.97969732504693	8.92866508336309	8.92252878245478	8.92617909587506	8.90446045245847	8.95328769580662	8.9054312530864	8.92617909587506	7.66987010117863	8.96358018595648	8.54196583977344	8.93018620067145	8.97194759468951	8.95909867042392	8.92846362303717	9.32600920064602	8.94657899245815	8.92617909587506	8.91001009833208	10.5018011770706	8.92287420791863	8.59405408972634	8.90901349746803	9.23478584927899	8.92067884098781	8.91741380623621	8.93926871204386	8.93708762000943	8.92589628154884	8.92557826760425	8.9413278209831	8.98557368308001	8.92617909587506	8.92847717381214	8.88431235666592	8.93222613602447	15.9882498921173	8.90083290988398	8.95909867042392	8.94582715135371	8.90496043239532	8.92944859043827	8.77003225094522	8.92846362303717	8.882729983627	9.70846795011636	8.92815949268498	8.93898353401077	8.86458646718068	8.92801100430067	9.05526311114158	8.92908542337182	8.95466795552143	8.92589628154884	8.84917967936082	8.86774408633449	8.92370333504177	8.90856695111125	12.2522582227455	8.95902422484938	9.02914580187834	8.92846362303717	8.95642817428081	8.93253323492647	8.92815949268498	8.90574525092754	8.91947121635268	8.92853522516548	8.92394534607366	8.76357881020872	8.92589628154884	8.92260300760791	17.4383490920811	8.46040091295507	8.81120442418493	8.94425688444903	8.90234652720669	8.94242913927858	15.2428995943422	8.92866508336309	14.0059955020914	8.92589628154884	8.90224648017167	8.92928075104689	8.96149855992488	8.92593917459692	8.9132767372491	8.90744063762382	8.93217831285856	8.92335735360833	8.98313808347759	8.93192574067525	8.90187414592542	8.92815949268498	8.87125186224685	8.92395769349528	8.97521360541765	8.93112204988823	8.71600279718273	8.89099443697472	8.87818105225392	12.063252728377	8.92866508336309	8.92705975041441	8.90734438740471	8.92661327684769	9.0887731779337	8.92454600389574	8.97874509472419	8.92381984838841	8.9353537708948	8.476573815515	8.91303142327594	8.91424541791329	9.06804890548483	8.92859063778855	15.2347367807449	9.01715370168152	8.84748255733435	15.706852864158	8.92853522516548	8.929078691627	11.3604567712561	8.92846362303717	8.89904907472691	8.95977233671155	8.97820063573883	12.2237594182213	8.92957879270749	8.92001665972519	11.8009055621985	11.0905259713098	9.23784041032649	8.92853522516548	9.37786548099664	8.94228207906755	8.73071597978228	8.92415562833973	8.91725687469079	8.77920168490527	9.13114056823423	11.7805109790549	8.9345368753024	8.89093231159868	9.02927434608875	8.89093231159868	9.12616391278087	8.98331329126968	8.91990983845568	8.9432123640822	8.92853522516548	8.91950179631511	8.92047314579174	8.92709369908986	8.91733198653986	8.96332886628817	14.0238424419751	8.95909867042392	9.11742415018757	17.3127546009034	8.94686210583942	8.93053063383448	8.94745428867564	8.77551894935162	8.92676548186222	8.93807711914992	8.73336097323105	8.90697838967193	8.92713059941061	8.93995598698534	8.95303493150998	8.92593917459692	8.9199273708339	8.92617909587506	12.1759273005945	8.81418358224873	8.84447987134368	8.93253323492647	8.86667711703857	8.91761584361079	8.95909867042392	8.84831315776705	8.92866508336309	8.95994386958632	9.00222522247894	8.99557527369882	8.9263710592603	8.8949435038852	8.95944380441714	8.90465721713001	8.92090242935305	8.92815949268498	8.92846362303717	8.92469927647129	13.4111763813696	8.89653300346288	8.92795255423626	8.88583970373878	8.97798936214529	8.97778647143019	8.7086497931879
"HNC12"	8.92619150144279	8.90903470572103	8.92974923074579	8.9457850186235	9.15530793808409	8.92766836756844	8.92836558744374	11.3557536386969	8.92530990762565	8.92871512171812	8.90570363923456	8.9284948793536	9.04070383286251	9.01048649687253	8.77930102634413	8.90840107648197	8.92196789965215	8.92925879111371	8.93132008003869	9.05673408803266	9.12581176837688	8.92925879111371	9.61164826379718	8.99543958076493	8.9343368623002	13.5967909243648	18.5284453071513	8.77082232130015	8.94204107972674	9.37388464694935	10.4202498610073	8.6036456666005	8.93326671512006	9.01511344137404	8.97300637703407	12.5194094423725	9.06581181529626	15.0182930741136	9.98021530516016	8.85260648883491	8.92045205300504	8.92850184727133	8.98961944827357	9.32592730631814	14.0916289133376	8.92591332055956	8.94023971659299	8.92956209350162	8.96419724698416	8.94989892597812	8.92860199641337	8.9283870558849	8.92530990762565	8.42221156829969	8.92340959778989	8.94162917225625	8.9822379994056	8.92871512171812	8.92482197426386	8.92530990762565	8.89777751745206	8.91519710279537	8.91227969871908	8.92530990762565	12.9092035590887	8.95614462129743	8.50632957262177	8.92239910964758	8.98546652872042	8.98663065332741	8.92836558744374	12.943740847053	11.7631658922821	8.92530990762565	8.90137217948532	12.3550134229944	8.92619150144279	8.45818469978671	8.89820065008731	9.26664098478509	8.91712302994486	8.91444002423265	8.94082915443138	8.95849466083034	8.92464248086952	8.91794013428382	8.9620881024406	8.85261332143239	8.92530990762565	8.9284948793536	8.87052560533592	8.93857034829642	17.3101365485857	8.89083286301116	8.98663065332741	8.96286085373562	8.88950890700193	8.93020614637742	8.6434598192802	8.92836558744374	8.86266162578275	11.8563028293794	8.92860199641337	8.94835127415228	8.8223892059799	8.92750424780973	9.10736999036073	8.92974923074579	8.94395374977075	8.92464248086952	8.83443518245605	8.94869714251155	8.93200250366515	8.91187869981174	10.0606653449194	8.98652282985871	9.0817040628272	8.92836558744374	8.98221535515869	8.93067958472579	8.92860199641337	8.89518007834329	8.92069238642549	8.92850184727133	8.91973339722975	8.70403977260367	8.92464248086952	8.92196789965215	10.5668658901796	8.35089654392838	10.9725467853117	8.93889953674152	8.89102926093447	8.91584443606575	15.6564012845558	8.92871512171812	13.0408264920194	8.92464248086952	8.89827282861715	8.90903257174009	8.99119767580734	8.9241943725713	8.89943088900516	8.8883247117528	8.97030135446671	8.9187716040573	8.97486903469551	8.93655258145036	10.7060941449768	8.92860199641337	8.80965100286459	8.91975689454164	8.95201997750825	8.9343368623002	12.6197047372236	8.85702736741933	8.87529115792736	12.7663189591972	8.92871512171812	8.93430022731591	8.89969398561471	8.92515921082401	9.13309513858385	8.92382780638895	8.99919796046026	8.9226999741967	8.93647255643909	8.37376156916859	8.90746054790919	8.90547686005919	10.2843316743018	8.92860729824942	15.2146361406936	8.99665728582139	8.82679009188704	16.6588733680674	8.92850184727133	8.92950222389029	8.98564052356479	8.92836558744374	8.87975079960439	9.00664396540726	9.10146646336352	14.0673309999619	8.94125289623389	8.92498671021287	10.0072183753137	8.72726265478614	9.40189102898386	8.92850184727133	14.7407707852746	9.00809838973265	12.0687238091699	8.92368468503868	8.91031762438014	8.70084467427342	9.13592475928684	10.2720958408355	8.9398892219313	8.85690914198068	10.2866448543804	8.85690914198068	11.7798339853516	10.2606989032966	8.91775331126409	8.92253482739437	8.92850184727133	8.91428768593367	8.9257986347942	8.92757385085934	8.9140308483422	8.97982271110387	10.5045181466818	8.98663065332741	9.08005738183917	15.5422861057968	8.9747455296496	8.93277156714937	8.96447123590924	8.77916348919745	8.92591332055956	8.96604585243588	8.83976772538912	8.8899103984983	8.93620029918674	8.95020186543732	8.95885184386755	8.9241943725713	8.91473292254886	8.92530990762565	10.1273093147426	8.65573781706511	8.83800738321004	8.93067958472579	8.81429644288252	8.91076676239594	8.98663065332741	8.85358445699976	8.92871512171812	9.04613986598291	9.0191275500797	9.01434384448105	8.92567521656814	8.88507660645032	8.98728744802774	8.86934742147671	8.92551767467046	8.92860199641337	8.92836558744374	8.88958924989018	13.6473355886322	8.90035020241432	8.93837774463847	8.87800599811716	8.97300637703407	8.99109111714262	5.851160644966
"HNC13"	8.93614897420403	8.90777875872127	8.93011832386271	8.89565040147074	9.08360063520807	8.9279474199583	8.92838686257314	9.02995916540821	8.92663424290045	8.9287233942742	8.91129502645359	8.92864991060699	9.07169522481095	8.98193670355903	8.85058484978567	8.94293751889185	8.92716624356785	8.93032368082072	8.93549150985915	9.04221318732707	9.01570781100967	8.93032368082072	13.7516075120665	8.90878884952591	8.93591606258543	13.7252675850504	18.3374763113151	8.8116353600033	8.94309476444318	14.2556577514014	9.34332486182939	8.77659662782355	8.93692851601164	8.95827280658698	8.91728470457816	8.62159097029248	8.9763037014134	14.5585946556807	8.75993722939937	10.5364117069995	8.93421541396676	8.92853381188967	9.02093186485183	15.0736698919367	11.034153179644	8.92667294050671	8.95129926208626	8.93099071320635	8.97987693995962	8.91980233708299	8.92961536103182	8.92857405175664	8.92663424290045	12.1287219855228	8.92495117634603	8.9108838269191	8.9343839306461	8.9287233942742	8.93382147030613	8.92663424290045	8.91342118208912	12.8923855565062	8.9441743199052	8.92663424290045	7.50052983685538	8.91171066015129	8.84761815448623	8.91091173659487	8.95933452081027	8.99118235915706	8.92838686257314	9.88178391463577	12.5883539673589	8.92663424290045	8.9089780369974	11.998726444411	8.93614897420403	8.61981560269541	8.90403501760201	9.00100770598117	8.92052828200605	8.9218510752774	8.93215613071167	8.9772620362421	8.92576012374158	8.91125027682995	8.975792128598	10.8081561997485	8.92663424290045	8.92864991060699	8.89727614499002	8.94302833499446	17.3000509036846	8.90588229148363	8.99118235915706	8.96732263069893	8.89349256757322	8.93033138878356	8.64094505331954	8.92838686257314	8.88299976654854	9.0201548926046	8.92961536103182	8.94989998924347	8.83270680437464	8.92745795144243	9.0470343962381	8.93011832386271	8.90425920312485	8.92576012374158	8.89509945050192	9.11259388932426	8.94747141761135	8.93613637233206	10.3443200277976	8.9911065003067	9.04806026380563	8.92838686257314	8.98721690000793	8.92439682937484	8.92961536103182	8.90459791486673	8.93138505726912	8.92853381188967	8.91903705973114	8.79329367618309	8.92576012374158	8.92716624356785	10.3656234233134	8.67973610477029	9.05085371502209	8.9164338804957	8.90288861103044	8.86818989071087	15.8510916269801	8.9287233942742	13.1977873218018	8.92576012374158	8.91957864447978	8.8825910814064	8.99610766138198	8.9246442115909	8.89714183382199	8.88516438466953	9.01525294712219	8.91818751266951	8.9098163780535	8.93912521795619	11.7193400750569	8.92961536103182	8.78860771759853	8.91906240039085	8.87589688003684	8.93591606258543	8.5953290450665	8.85141178538686	8.92204172908877	12.7829896643018	8.9287233942742	8.94506530006162	8.91122239394459	8.92530497523165	9.02934139949036	8.92697740367913	8.97509345650383	8.92606450212252	8.93115236515887	8.69494547449819	8.91594859036106	8.90868113016255	11.0695540415971	8.92864753542384	15.3277881918689	8.88202690742157	8.88158134017796	15.7685114534562	8.92853381188967	8.92957224406569	9.00387095487341	8.92838686257314	8.88474995455247	9.03513609959392	9.20875927897796	8.87149167617697	8.95514172420912	8.93990524003022	8.71935813940136	11.2118567857349	9.30145198587041	8.92853381188967	14.6954620587391	9.07819219497888	8.60560907383859	8.92753934505583	8.91283864730672	8.75052555566764	8.93948283222323	9.3677037045501	8.94077409489663	8.85128428524457	8.98120609855926	8.85128428524457	14.0867919502225	9.02669497068488	8.92370847257734	8.88161526917677	8.92853381188967	8.91675941987311	8.94071305483653	8.92970092476158	8.92110708392718	11.1478248508016	9.17221039689787	8.99118235915706	8.84368519722093	16.2101819130396	8.99198108849043	8.93370270100116	8.9672845508164	8.93689271584418	8.92667294050671	8.99217497366268	9.17044319837202	8.88981878170905	8.94922262477667	8.95189575813089	8.94182992609815	8.9246442115909	8.91680410645585	8.92663424290045	10.6692629641025	8.56850565895909	8.91389947043631	8.92439682937484	8.80956268402174	8.91304357706992	8.99118235915706	8.94058989626891	8.9287233942742	9.12450966255047	8.96702405165085	8.97126551342691	8.92702821007603	8.90618490384257	8.99189067894596	8.84836013516436	8.93909886464325	8.92961536103182	8.92838686257314	11.0305433248997	12.9541829983536	8.93728512290238	8.95230328529051	8.91080579432727	11.0990138736949	8.95884750190464	8.50102889234138
